SolidityFile,GasCost,ACI,PM,EF,AZ,LI,IFF,UMA,SB,RLV,GV,NLF,NU,IP,NM,MA,EC,BV,NE,DF
0x7eb0e70e68e032b9e09aff75f8a5010830a26a17_BeatProfitMembership.sol,0.02165456,0,3,0,0,0,0.571428571,0,0,0.571428571,5,0,0,0,0.4,0.4,0.222222222,0,0,0.122807018
0xff955d0fb3644f9f1466180bb59928a92cb16ec3_BeeAppToken.sol,0.01512372,0,2,1,0,0,0.25,0,2,0.5,5,0,0.333333333,3,0.2,0,0.285714286,2,1,0.121212121
0x04bf44a0159f900328173edc39eb472ec1c2faa9_BeefCoin.sol,0.02389516,0,8,0,0,0,0.111111111,0,1,0.555555556,7,0,0.176470588,5,0.428571429,0,0.352941176,2.5,2,0.142857143
0x8636ebeb9f6e5486409314f5128941b5448d2da8_BeefGold.sol,0.02389644,0,8,0,0,0,0.111111111,0,1,0.555555556,7,0,0.176470588,5,0.428571429,0,0.352941176,2.5,2,0.142857143
0x9a5F32b99c15099b676d9892b47F381E227907A8_BEERS.sol,0.05368942,5,23,0,1,0,0.258064516,0,0,0.64516129,20,1,0.06185567,15,0.3,0,0.28,0.12,5,3
0x353230862ae8ab6ca5dde592654acd6cdec1c1b2_BeeToken.sol,0.0280124,0,5,6,0,0,0,0,0,0.545454545,12,0,0.055555556,11,0.25,0,0,2.5,4,0.115789474
0x52F48B3363Df3260659B87218723cABd4D07eD10_BeggarBetting.sol,0.04603404,17,10,0,12,0,0,1,0,0.6,9,7,0.779069767,0,0.444444444,0.114285714,0.230769231,0.311111111,0,0.084269663
0x1e186c8e4fd636ed8cd24db21ae07e5ca7c338e1_BELGIUM_WINS.sol,0.01842048,0,4,0,0,0,0,0,0,0.75,6,0,0.111111111,6,0.5,0,0,0,2,0.097560976
0xab5187690bbdfc9924d4eb5e13f8c9a965d60b80_BenToken.sol,0.01052282,0,2,0,0,0,0,0,0,0,4,0,0.333333333,0,0.25,0,0,0,0,0.142857143
0x277f5aa60c277aafa22f393d85af1cd037836343_BestEther.sol,0.01795486,0,3,0,1,0,0.4,0,2,0,9,0,0.357142857,6,0.333333333,0,0,0.5,2,0.12195122
0xb398581d189b39279e682d8a62375c1fd1518e9a_Bestowal.sol,0.02492986,0,5,0,2,0,0,1,0,0.2,2,2,0.470588235,0,1,0.285714286,0,0,0,0.075757576
0x763186eb8d4856d536ed4478302971214febc6a9_BETR_TOKEN.sol,0.05334914,8,5,12,1,0,0.19047619,0,0,0.619047619,14,1,0.024390244,6,0.285714286,0.666666667,0.146341463,2,2,0.137254902
0x353cafd02131ca5b69211bbc3899f556bc62b7e3_BEU.sol,0.04602902,0,10,0,1,0,0.285714286,0,0,0.928571429,11,0,0.028571429,10,0.454545455,0,0,4,4,0.130841121
0x17f3fa8bfcd26ae7d848db2600a6d1b892b5f7a4_BHTOKEN.sol,0.02085878,0,6,0,0,0,0.142857143,0,1,0.428571429,6,0,0.230769231,3,0.5,0,0.333333333,1.5,1,0.14893617
0x5947b9bd0bb033529e1c6a4576ada6e3268ff89c_BicasoBIOToken.sol,0.04101762,0,11,1,0,0,0.2,0,1,0.333333333,12,0,0.035714286,16,0.333333333,0,0.243243243,5,5,0.12
0x22894bb90b638fbc83a5b9e559b60b2af37e8edc_BicasoBSOToken.sol,0.04101762,0,11,1,0,0,0.2,0,1,0.333333333,12,0,0.035714286,16,0.333333333,0,0.243243243,5,5,0.12
0x79182bf192912d83f895a3d04997c27ef7fed4fd_BicycleToken.sol,0.01836112,0,3,0,1,0,0.4,0,2,0,9,0,0.357142857,6,0.333333333,0,0,0.5,2,0.119047619
0x064c9d27aab976536b0df42b3191abf11a5fc791_Big2018Token.sol,0.06638836,13,12,4,6,0,0.058823529,0,1.5,0.647058824,26,1,0.64516129,12,0.269230769,0.875,0.255813953,0.526315789,4,0.085427136
0xe5c2aea81aca4e863b2b48374830c7cd70217aa7_Billboard.sol,0.02553134,1,8,0,1,0,0,0,0.555555556,0.454545455,6,1,0,6,0.166666667,0,0.307692308,0,3,0.161764706
0x86d2C3315b2a087dD492FeAf25aEd5640BdA6A53_Billionscoin.sol,0.01504272,0,0,0,0,0,0,0,0,0,8,0,0.166666667,0,0.375,0,0,0,0,0.111111111
0xbfe22093087eef1a8607074f24c09fbb304a2c97_BIMI_DAO_31_c.sol,0.0184192,0,4,0,0,0,0,0,0,0.75,6,0,0.111111111,6,0.5,0,0,0,2,0.097560976
0x50600fd003419cf50c101b5f67ba19c59a8c395f_BingoLight.sol,0.00558672,24,0,0,3,0,0,0,0,0.333333333,1,3,0.2,0,0,0,0,0,0,0.058823529
0x54610301eff1c6c2a763f3f1786f3130aac2c456_BIOBIT.sol,0.02466982,0,7,0,0,0,0,0,0,0.714285714,7,0,0.181818182,7,0.285714286,0,0.142857143,2.5,2,0.109375
0x7C694AB2B9A84c1F24a2742c2351362AF3e197B8_Biotoken.sol,0.01181856,0,3,0,0,0,0.2,0,2,0.2,7,0,0.272727273,6,0.428571429,0,0.428571429,1,2,0.166666667
0xdb7f954936f2cbdd68ab413352451d217f370fdb_BioXToken.sol,0.07252494,8,22,1,7,0,0.148148148,0.8,0,0.37037037,21,5,0.269230769,10,0.238095238,0.333333333,0.052631579,0.222222222,8,0.112970711
0x88139a326a70f69261c15af43f1a11a65a0a2d30_BIPOOH_DAO_32_c.sol,0.01842176,0,4,0,0,0,0,0,0,0.75,6,0,0.111111111,6,0.5,0,0,0,2,0.097560976
0x930DfbDc5E9f1984A8d87DE29d6A79FBb2bB7B32_Birthday_Gift.sol,0.0063494,0,5,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0.11627907
0x2634Baad203cBA4AA4114C132b2E50A3a6027Ff9_BIRTHDAY_GIFT_1_ETH.sol,0.0063494,0,5,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0.11627907
0x8D4EB49f0eD7EE6d6E00fc76eA3E9C3898bf219D_BirthDayGift.sol,0.0063494,0,5,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0.11627907
0xf076de430f45a177a010590378126657a803b953_birthdayTest.sol,0.00366024,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.111111111
0x33130769b752010aed26e661701f37a6a42c00d5_BitClemm.sol,0.02590524,0,0,0,1,0,0.210526316,0,0,0.842105263,10,0,0.317073171,12,0.3,0,0.217391304,1.2,4,0.28358209
0x15ef5b9447710eab904e63e6233ff540400d603f_Bitcoin2X.sol,0.02264464,0,0,0,0,0,0,0,0,0.6,7,0,0,6,0.428571429,0,0.2,0,2,0.106382979
0x8d2c698650a90c7652d4dc369c4ac7e9094bcae4_BitcoinAvarice.sol,0.00451882,0,0,0,0,0,0,0,0,0,4,0,0.333333333,0,0,0,0,0,0,0
0x56b2926ce99ce497183d26eb976b51f3bb4a81d9_BitcoinDominatorERC20Token.sol,0.01802268,0,4,0,0,0,0,0,0,0.75,6,0,0.1,6,0.5,0,0,0,2,0.1
0xbd16cc777ea601316a349a5a326ebef6e4aa5dc4_bitcoinforce.sol,0.02689092,0,8,0,1,0,0.111111111,0,2,0.555555556,6,0,0.176470588,5,0.5,0,0.352941176,2.5,2,0.132352941
0x0ff7ae69784f1e25f10d7f086502a0b3ad803927_bitcoinforceToken.sol,0.02760712,0,8,0,0,0,0.111111111,0,2,0.555555556,6,0,0.176470588,5,0.5,0,0.352941176,2.5,2,0.132352941
0xba4c70cbdfb04336c5865b0c7e71ce4834b63757_BitcoinGalaxy.sol,0.02821238,0,17,0,2,0,0,0,0,1,15,0,0.032258065,6,0.2,0,0.6,0,2,0.129770992
0xb23f40f45cedbeb937f46f084af170f251bdd488_BitcoinLowda.sol,0.0184173,0,6,0,0,0,0,0,0,0.833333333,7,0,0,6,0.428571429,0,0.5,0,2,0.15
0x5fc8582bb390e1232dc50908cd35b38f540c72fd_BitcoinQuick.sol,0.0156467,0,6,0,0,0,0,0,0,0.833333333,6,0,0,6,0.5,0,0.5,0,2,0.157894737
0x83a26efb18082cefc47db5c0a75c464b4d12f93c_BitcoinSamaritan.sol,0.01796262,0,3,0,1,0,0.4,0,2,0,9,0,0.357142857,6,0.333333333,0,0,0.5,2,0.12195122
0x1961b3331969ed52770751fc718ef530838b6dee_BitDegreeToken.sol,0.02801368,0,25,3,1,0,0.176470588,0,0,0.705882353,16,0,0.235294118,8,0.1875,0,0.459016393,2.25,5,1
0x7E43581b19ab509BCF9397a2eFd1ab10233f27dE_BitGuildToken.sol,0.0260389,0,8,0,0,0,0.111111111,0,1,0.555555556,6,0,0.1875,5,0.5,0,0.352941176,2.5,2,0.147540984
0x2f8472dd7ecf7ca760c8f6b45db20ca7cf52f8d7_BITStationERC20.sol,0.0314879,0,14,0,0,0,0.157894737,0,3,0.736842105,11,0,0.125,8,0.272727273,0,0.407407407,2,3,0.452380952
0x60f37f3a9b2f14a684397309cb3b20c628fee43b_BittrexOpenSourceClone.sol,0.02674886,0,8,0,0,0,0.111111111,0,1,0.555555556,6,0,0.1875,5,0.5,0,0.352941176,2.5,2,0.140625
0x1ef57424c7f38628a0e25177ff61a671fbe4b405_BitWestToken.sol,0.0227845,0,0,0,0,0,0,0,0,0.833333333,7,0,0.090909091,5,0.428571429,0,0.4,0,2,0.113207547
0x5284c648f630dcac9d34caeafc8e62097d8f1b63_BKCToken.sol,0.02584002,0,8,0,0,0,0.111111111,0,1,0.555555556,6,0,0.133333333,5,0.5,0,0.375,2.5,2,0.14516129
0xba5f00a28f732f23ba946c594716496ebdc9aef5_BKEXComToken.sol,0.02585162,0,8,0,0,0,0.111111111,0,1,0.555555556,6,0,0.133333333,5,0.5,0,0.375,2.5,2,0.14516129
0x2255dd4df9b6692fdff39f2924aaa679717b168c_BKFToken.sol,0.0258413,0,8,0,0,0,0.111111111,0,1,0.555555556,6,0,0.133333333,5,0.5,0,0.375,2.5,2,0.14516129
0x753e7389ecc2566264587522a3e96e12d7a442c9_BKKToken.sol,0.0258413,0,8,0,0,0,0.111111111,0,1,0.555555556,6,0,0.133333333,5,0.5,0,0.375,2.5,2,0.14516129
0xd0bd12a8d5ebca1e2fa46da59f1993ec51c3d75c_BKToken.sol,0.02583618,0,8,0,0,0,0.111111111,0,1,0.555555556,6,0,0.133333333,5,0.5,0,0.375,2.5,2,0.14516129
0x2527767c5328e8fd847f0e21ce2ae5a695a40113_BlackChain.sol,0.06021366,8,8,0,8,0,0.333333333,0,0,0.5,37,3,0.021276596,5,0.189189189,0.538461538,0,0,3,0.073170732
0x2610a8d6602d7744174181348104dafc2ad94b28_BlackjackTipJar.sol,0.02033334,0,8,0,0,0,0,0,0,0,7,0,0.133333333,8,0.285714286,0,0,0,3,0.117647059
0x5c2f60d9c1565c569488111b6c212bff09223f50_BlackSeaCoin.sol,0.0184704,0,4,0,0,0,0.2,0,0,0.4,6,0,0.25,6,0.5,0,0.25,2,2,0.138888889
0x9d0d6be62dc3b5712a23cf3de3fa95f372555e23_BLING.sol,0.05359024,5,23,0,1,0,0.258064516,0,0,0.64516129,20,1,0.06185567,15,0.3,0,0.28,0.12,5,3
0x50f4443f9d2f0a1b2712ea8613afd502dc124cd0_BLINKToken.sol,0.04655884,0,11,0,1,0,0,0,0,0.909090909,8,0,0.176470588,10,0.375,0,0.033333333,8,5,0.102803738
0x735906d7ab237eeea06f4af86795bb4e0ec199e0_BLITZ_QUIZ.sol,0.00987262,0,4,1,0,0,0,0,2.5,0,3,0,0,0,0,0,0,0,0,0.119047619
0x9089D4b9b2E10dD574fC7aF6C91c480D114e948F_BlitzCrypto.sol,0.05132432,5,23,0,1,0,0.258064516,0,0,0.64516129,19,1,0.06185567,15,0.315789474,0,0.283783784,0.12,5,2
0x1fBf025AD94ddE79f88732F79966A9A435F2772f_BLITZQUIZ.sol,0.00987262,0,4,1,0,0,0,0,2.5,0,3,0,0,0,0,0,0,0,0,0.119047619
0x62DfFBD49f35CB53868d091310cD4D0336b7C98b_BlockchainBattleground.sol,0.0315609,5,5,0,1,0,0,0,0,0.166666667,5,1,0,0,0.2,0.5,0.153846154,0.1,0,0.059405941
0x977116807902bd4d5d763da7aa43dbb4e408259b_BlockchainForPeace.sol,0.01481178,0,5,0,0,0,0,0,0,0.6,3,0,0,3,0,0,0,0,1,0.147058824
0xcf8c8d3f9768e016f92761e0557499c3ac11e3a4_BlockchainVotingCoin.sol,0.02087798,0,6,0,0,0,0.142857143,0,1,0.428571429,6,0,0.230769231,3,0.5,0,0.333333333,1.5,1,0.14893617
0x5d4d7def2508da52a8da65264e568005aa52988d_BlockContract.sol,0.0259282,0,9,0,0,0,0.307692308,0,0,0.923076923,7,0,0.125,6,0.428571429,0,0,1.25,2,0.213114754
0x5084bb035ad58007dde19466a341e5856db1ac7d_BlockHashMemory.sol,0.0061693,5,1,4,1,0,0,0,0,0.4,2,2,0,0,0,0,0,0,0,0.138888889
0x92900a372ed0f0921a08ea9df158c0aac34e4e0c_blockHashNotReturned.sol,0.00231022,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.285714286
0xd532550b23b5a9ac9a230280518818f209db95d1_BlockmaticsGraduationCertificate_030518.sol,0.00730338,0,1,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0.1
0xec5dd1cac81dea46c224618fc4c5c346968eae0c_BlockmaticsGraduationCertificate_051918.sol,0.00730338,0,1,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0.1
0x3f5e60c4e294ab62ea706f3858adf42454b0d3ba_BlockPrinceCoin.sol,0.02706688,0,8,0,0,0,0.111111111,0,2,0.555555556,6,0,0.1875,5,0.5,0,0.375,2.5,2,0.132352941
0x24171bcfb9d600ff8392387f5cc3171d07ebb266_BlocktradeBlackHole.sol,0.00137588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x3333e9dff062022cb586172257da4e41f332cd67_BlockWar.sol,0.0343743,6,9,0,13,0,0.285714286,1,0,0.5,16,3,0.741935484,0,0.4375,0.7,0.063492063,0.083333333,0,0.074074074
0x2920e0B7d86aB76AA09bcddfFEdEf081fAAf6E2c_BloomToken.sol,0.02801624,0,5,6,0,0,0,0,0,0.545454545,12,0,0.055555556,11,0.25,0,0,2.5,4,0.115789474
0x79869786f5053606ed2c1dff8db0e5d993a78eda_BlupeeToken.sol,0.02080128,0,6,0,0,0,0.142857143,0,1,0.428571429,6,0,0.230769231,3,0.5,0,0.333333333,1.5,1,0.145833333
0x6b963f7b38980f5fbbd129fe98059eb2144076a7_BLV.sol,0.02595756,0,8,0,0,0,0.111111111,0,1,0.555555556,6,0,0.2,5,0.5,0,0.375,2.5,2,0.138461538
0xe9958afac6a3e16d32d3cb62a82f84d3c43c8012_BM_MasterClass_Reserved.sol,0.01222408,0,0,1,2,0,0,0,0,0.2,7,0,0,2,0.142857143,0,0,0,1,0.125
0xe22028fbce0bed9261a8ec4f54cca45a6c1fb395_BmarktCrowdsale.sol,0.0073502,0,3,0,0,0,0,0,0,0,4,0,0.6,3,0,0,0,1,1,0.15
0x91c2283d4680ed100e9474a3ced0310ae4168d6c_BmarktToken.sol,0.02312324,0,6,0,0,0,0.142857143,0,0,0.571428571,6,0,0.214285714,5,0.5,0,0.357142857,4,2,0.127272727
0x2c8eab1b7c57a6f9f81f761b26b71f99b25ff59c_BMICOAffiliateProgramm.sol,0.04541738,11,0,1,3,0,0.214285714,0,1,0.571428571,9,2,0.117647059,0,0.444444444,0.166666667,0.057142857,0.230769231,0,0.091503268
0x29eb46a643bc4cbc9d189eafffdf53913df2eed3_BMToken.sol,0.0303892,0,0,7,1,0,0.166666667,0,0,0.666666667,9,0,0.2,6,0.333333333,0,0.322580645,0,2,0.142857143
0x4e6998f0131c1fde3f36d1660d84c5c1a7c4ee26_BNP_PARIBAS_301201.sol,0.01842688,0,4,0,0,0,0,0,0,0.75,6,0,0.111111111,6,0.5,0,0,0,2,0.097560976
0x0180ec945191fda23c52b1d05eec64a2e3f68781_BnsPresale.sol,0.02320022,0,2,5,4,0,0,0,0,0.272727273,18,0,0,0,0.055555556,0.5,0.294117647,0.75,0,0.080882353
0xd4d78d5b9949d55161afe612cb1c863d8bab2bc2_BOC.sol,0.02596444,0,7,1,0,0,0.111111111,0,2,0.555555556,6,0,0.176470588,5,0.5,0,0.214285714,2.5,2,0.132352941
0x23d23d8f243e57d0b924bff3a3191078af325101_BokkyPooBahsDateTimeContract.sol,0.0432907,0,41,0,0,0,0.4875,0,0,1,22,0,0,0,0,0,0.646464646,0.214285714,0,0.683760684
0xa0ecd8ef29750e7c3501c5568fdd9f4f5bcfe3d9_BokkyPooBahTrickyStickLeaderboard.sol,0.00410452,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0.285714286
0xaae91d6c616ac2b07cd8cc0956ea8e60d4c220c5_Bombs.sol,0.03958018,0,6,0,0,0,0.4,0,0,0.6,3,0,0.408163265,0,0.333333333,0,0,0,0,0.833333333
0xa2416317aca0cf7687e0b7a47ba6d04f47169513_BON.sol,0.02596924,0,8,0,0,0,0.111111111,0,1,0.555555556,6,0,0.2,5,0.5,0,0.375,2.5,2,0.138461538
0x3c5c8d30cac286ee15a9056f98121bea4308413f_BOND.sol,0.02597052,0,21,0,0,0,0.148148148,0,1,0.740740741,9,0,0.829268293,8,0.333333333,0,0.129032258,4,3,0.375
0x2244af1453e6c4a0c9165f8e5fbdded131ad35d6_BoomerCoin.sol,0.01648392,13,7,0,2,0,0.416666667,0,0,0.666666667,8,1,0.642857143,0,0.25,0,0.304347826,0,0,0.118811881
0x7c9ca19a8197b0f2147872dbd1cd4321082218a6_Boost.sol,0.0240658,0,18,0,1,0,0.217391304,0,0,0.869565217,8,0,0.054054054,11,0.375,0,0.043478261,11,6,0
0x211db6b2cba3b95fb95ac479dd51d84a2fb61388_BOSS.sol,0.0259766,0,0,0,1,0,0.181818182,0,0,0.863636364,9,0,0.027777778,6,0.333333333,0,0.347826087,3,4,7
0x445c3D28D711734ADFe52EC003D267c13579D69c_BossContract.sol,0.01870934,0,5,0,0,0,0.166666667,0,0,0.5,7,0,0.25,0,0.428571429,0,0.222222222,3,0,0.15
0x31b9a21a2177848cea3d6a50c3e1054452ee8897_BotFarmer.sol,0.02826418,0,15,0,1,0,0.2,0,0,0.7,11,0,0,0,0.363636364,0,0.28125,0.1,0,0.909090909
0x09c93ba00e0f908a8b6853357321b418eb4fe787_Bounty.sol,0.01844136,3,15,5,2,0,0,0,0,0.6,14,1,0.454545455,13,0.357142857,0.714285714,0.318181818,2.6,6,3
0x230cacd4242bdb5b9f7178eb1db0ad109ec76ca0_BountyEscrow.sol,0.00579886,1,0,0,1,0,0,0,0,0,1,1,0.2,7,0,0,0,1,2,0.090909091
0x805d6f1827e35a60c4b6d63fd04281bfbc2c3823_BountyHunter.sol,0.02968174,8,9,0,3,0,0.235294118,1,0,0.647058824,10,3,0.170731707,0,0,0,0.227272727,0,0,0.123188406
0x8b84715c41bfb75f8e8ce47447180450758332b3_BowdenCoin.sol,0.03797396,0,16,0,0,0,0.058823529,0,0,0.941176471,7,0,0.346153846,13,0.571428571,0,0.214285714,3.5,5,0.146551724
0x4ce68b018062cfccd66c7fbbb2cc1f0161d22150_BOWTERC20.sol,0.02588798,0,8,0,0,0,0.111111111,0,1,0.555555556,6,0,0.133333333,5,0.5,0,0.375,2.5,2,0.14516129
0xe1A178B681BD05964d3e3Ed33AE731577d9d96dD_BOX.sol,0.01883722,0,8,0,0,0,0,0,0,0.75,7,0,0.083333333,6,0.428571429,0,0.5,0,2,0.153846154
0x0d6afbb95eec6d35255f8f269c971634a5b3eab0_BOXT.sol,0.02027312,0,6,0,0,0,0,0,0,0.833333333,7,0,0.076923077,6,0.428571429,0,0.4,3,2,0.117647059
0x492c33111c5d0f4d169f8089fb23b8ce27d68daf_BpxToken.sol,0.02201724,0,7,0,0,0,0.5625,0,0,0.875,5,0,0.970588235,12,0.6,0,0.222222222,0.857142857,4,0.842105263
0x4083c75ab1f20ac0a1787a591c98bacd43ae777a_Brainmab.sol,0.01912694,0,5,0,0,0,0,0,0,1,6,0,0.090909091,6,0.5,0,0,0,2,0.104166667
0x114154995d5a95a7d7f8e4393b6d3727d7e08217_BrandContest.sol,0.0386764,6,12,0,3,0,0.25,0,0,0.5,3,3,0.25,0,1,0.6,0,0.176470588,0,1
0x48239099e35a289292a3b4ec9ff668e52dbd715d_BRAZIL_WINS.sol,0.01841792,0,4,0,0,0,0,0,0,0.75,6,0,0.111111111,6,0.5,0,0,0,2,0.097560976
0x5af8d53ff81a57ddf6ac4c91a5300e4641ffb8ac_BrinkzToken.sol,0.01795742,0,3,0,1,0,0.4,0,2,0,9,0,0.357142857,6,0.333333333,0,0,0.5,2,0.12195122
0x98c12a825a6093ec88cd6e7cbf925f0f59cf0bb9_bro.sol,0.00632784,0,2,0,0,0,0,0,0,0.666666667,3,0,0,0,0,0,0.2,0,0,0.107142857
0x26ae986bFab33F4CBaDeC30Ea55b5eeD9E883ecf_BRT_GIFT.sol,0.0063494,0,5,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0.11627907
0x07b1C32132C7A51C9ae92E1C401BC14726Fe719e_BSHCrowd.sol,0.011077,0,5,0,3,0,0,0,0,0,6,0,0.5,7,0.166666667,0,0,3,3,0.125
0x1d8f2e2dcb8dc87a7befe662a11a8e5895abfb1f_BTC2.sol,0.0234179,0,8,0,2,0,0.181818182,0,0,0.636363636,7,2,0.16,10,0.428571429,0.5,0,1,3,0.174603175
0xe894d2b82df198822ede0918e8c1c2fe606d14e0_BTGCToken.sol,0.0231334,0,6,0,0,0,0.142857143,0,0,0.571428571,6,0,0.214285714,5,0.5,0,0.357142857,4,2,0.12962963
0x59c48b9ea261181893de2951249362b896559b5a_BTK.sol,0.0263266,0,10,0,0,0,0.090909091,0,1,0.636363636,6,0,0.277777778,5,0.5,0,0.352941176,2.5,2,0.157142857
0x05e886072ec32a5d4273ce451483a7693cb812e4_BTN.sol,0.01858654,0,20,0,0,0,0.166666667,0,1,0.75,8,0,0.971428571,8,0.375,0,0.12,0,3,0.558139535
0x5374af6f08c0e6aeff2deab62972bff2ab6ed226_BTYToken.sol,0.02309088,0,6,0,0,0,0.142857143,0,0,0.571428571,6,0,0.214285714,5,0.5,0,0.357142857,4,2,0.12962963
0x54139aa6fd3a986b83b684d1a928fc79e3f35850_BubbleCoin.sol,0.02083314,0,6,0,0,0,0.142857143,0,1,0.428571429,6,0,0.230769231,3,0.5,0,0.333333333,1.5,1,0.159090909
0x1cd74dd56b0929f1505c6e1f9bdf57fb31d60631_BugisContract.sol,0.02675232,0,8,0,0,0,0.111111111,0,1,0.555555556,7,0,0.176470588,5,0.428571429,0,0.352941176,2.5,2,0.140625
0x2Aa3645dd23aCf7C3056c8d7b5C4d0904976Dd1D_BulkTransfer.sol,0.01284428,1,3,6,2,0,0.4375,0,0,0.6875,1,2,0,8,0,0,0,1,2,0.285714286
0x39fad5cdc35e46bb64598519e00c9419ce121c9d_Bulletin.sol,0.00686986,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.181818182
0x9d3473addd524da6624fc7941f658b75fe30e4c4_BulletinBoard.sol,0.00971242,0,3,0,0,0,0,0,0,0.333333333,2,0,0,0,0,0,0,0,0,0.130434783
0xdfe3662f696af844ae9c578196f15bce19aafee4_BullsFarmer.sol,0.03266054,0,17,0,1,0,0.181818182,0,0,0.681818182,12,0,0,0,0.333333333,0,0.230769231,0.1,0,1
0x10613396d45f0ef8cf92c90f812822f10d6fb046_BunnyToken.sol,0.0266998,0,8,0,0,0,0.111111111,0,1,0.555555556,6,0,0.2,5,0.5,0,0.375,2.5,2,0.138461538
0x02f63293d2028a6de37f1d9545e66246a0a45911_Burner.sol,0.00251626,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.2
0x36d4be6475709bbae08ce31dbae6e13f5516a135_BurnTok.sol,0.00296108,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285714286
0x30E055F7C16B753dbF77B57f38782C11A9f1C653_BurnTokens.sol,0.00283448,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.25
0xd3e64580cb5b4d079514dcf2996dea6095a57e30_Bursa.sol,0.11342192,13,27,0,0,0,0,0,0,0.793103448,12,6,0,11,1,0,0.122807018,0.28125,3,0.085294118
0xce2ab80b21fd5f7527c7eed606a51557045d976f_BusinessCard.sol,0.01391548,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
0xbdcebdf3a7e1227505cddc3063d3852aa9aee1e2_BusinessCardAM.sol,0.0070305,0,0,0,0,0,0,0,5,0.5,1,0,0,0,1,0,0,0,0,0.25
0xA6662e22C2ea1eD94De8e852cF0a4052513cc8FB_BwenCoin.sol,0.03824656,0,10,1,1,0,0.3125,0,0,0.75,9,0,0.066666667,8,0.333333333,0,0.416666667,6,3,0.091428571
0x8d8bb69675ea0032563a4516edc6e89ea533c752_BXXCrowdsale.sol,0.01809894,0,10,0,0,0,0,0,0,0,6,0,0.2,3,0,0,0,1,1,0.204081633
0x53562419e435cbae65d73e7eae2723a43e6cd887_BXXToken.sol,0.02312956,0,6,0,0,0,0.142857143,0,0,0.571428571,6,0,0.214285714,5,0.5,0,0.357142857,4,2,0.12962963
0xf6f2e7e8b934e14f811e133fafeed1b991e9f288_C5PMCrowdsale.sol,0.00780952,0,3,0,0,0,0,0,0,0,5,0,0.666666667,3,0,0,0,1,1,0.142857143
0x4ad02bf71d9fcf86bd155fb1d7bf891e0cd9b31d_C5PMToken.sol,0.02311812,0,6,0,0,0,0.142857143,0,0,0.571428571,6,0,0.214285714,5,0.5,0,0.357142857,4,2,0.12962963
0xecd5214f25083fe68cb51d3fd693c09f7fde00d4_CAC_2400_20180920.sol,0.0184256,0,4,0,0,0,0,0,0,0.75,6,0,0.111111111,6,0.5,0,0,0,2,0.097560976
0xc304dd1492bf3bda395cc1be2096210f86d14581_CAC_2400_20190919.sol,0.0184256,0,4,0,0,0,0,0,0,0.75,6,0,0.111111111,6,0.5,0,0,0,2,0.097560976
0x0ce4c6fd22c23ccb31d8e6f98ab79a6b6313c634_CAC_2400_20200917.sol,0.0184256,0,4,0,0,0,0,0,0,0.75,6,0,0.111111111,6,0.5,0,0,0,2,0.097560976
0xB5dACa43838D99B77D0FD7e16659744684567678_CAECToken.sol,0.02595324,0,8,1,0,0,0.357142857,0,1,0.642857143,6,0,0.096774194,5,0.5,0,0.315789474,1,2,0.225806452
0xcff9e94af4864a52232fc632002b31fe1c8eed60_Caesium.sol,0.02809858,0,8,0,0,0,0.111111111,0,2,0.555555556,6,0,0.176470588,5,0.5,0,0.352941176,2.5,2,0.132352941
0x053e43d155519efc4616bdc2a8fef5a4eb4cec4e_CandyClaim.sol,0.03039518,3,13,0,0,0,0.210526316,0,0,0.578947368,8,1,0.034482759,0,0.25,0,0.041666667,0.1,0,0
0x25a260907fee6892de31f8c6b80c60d430e2fd00_CanHarjMakeAVideoAboutThis.sol,0.00137306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x17b4ae55a5b0b6c10b0f4bae2d75a4e83de41709_CanYaDao.sol,0.02989844,0,21,0,0,0,0.363636364,0,0,0.424242424,6,0,0,10,0.166666667,0,0,2,10,0.336734694
0x0d70db256cae067326eb63c09583afddf75f117b_Capital.sol,0.02690126,0,0,0,0,0,0,0,1.5,0.625,7,0,0.076923077,5,0.428571429,0,0.714285714,5,2,0.125
0xb94a576a8bb6224bc3b4b8f1c634267f75cc47f6_CaptainGameConfig.sol,0.04169564,0,1,10,0,0,0,0,0,0.545454545,5,0,0.818181818,0,0.8,0,0,0.5,0,0.115789474
